fg_made,ydl,posteam,season,week,kicker
1,8,SF,2010,13,J.Reed
1,5,SF,2010,13,J.Reed
1,25,GB,2010,13,M.Crosby
1,6,GB,2010,13,M.Crosby
1,27,ARI,2010,13,J.Feely
1,23,ARI,2010,13,J.Feely
1,10,LA,2010,13,Josh.Brown
1,34,LA,2010,13,Josh.Brown
1,2,LA,2010,13,Josh.Brown
1,25,LA,2010,13,Josh.Brown
0,24,WAS,2010,13,G.Gano
1,10,NYG,2010,13,L.Tynes
1,21,ATL,2010,14,M.Bryant
1,18,CAR,2010,14,J.Kasay
0,34,HOU,2010,14,N.Rackers
1,6,HOU,2010,14,N.Rackers
1,23,HOU,2010,14,N.Rackers
1,5,PIT,2010,14,S.Suisham
1,16,PIT,2010,14,S.Suisham
1,23,PIT,2010,14,S.Suisham
1,1,CLE,2010,14,P.Dawson
1,8,CLE,2010,14,P.Dawson
1,11,BUF,2010,14,R.Lindell
1,1,BUF,2010,14,R.Lindell
1,15,DEN,2010,14,S.Hauschka
1,18,ARI,2010,14,J.Feely
1,30,ARI,2010,14,J.Feely
1,37,ARI,2010,14,J.Feely
1,5,ARI,2010,14,J.Feely
0,23,DEN,2010,14,S.Hauschka
0,31,ARI,2010,14,J.Feely
1,31,ARI,2010,14,J.Feely
1,12,DEN,2010,14,S.Hauschka
1,24,GB,2010,14,M.Crosby
0,30,DET,2010,14,D.Rayner
1,3,IND,2010,14,A.Vinatieri
1,9,IND,2010,14,A.Vinatieri
1,29,IND,2010,14,A.Vinatieri
1,30,LAC,2010,14,N.Kaeding
1,29,MIA,2010,14,D.Carpenter
1,17,NYJ,2010,14,N.Folk
1,24,NYJ,2010,14,N.Folk
1,12,NE,2010,14,S.Graham
1,7,NE,2010,14,S.Graham
1,11,NE,2010,14,S.Graham
1,3,MIN,2010,14,R.Longwell
1,8,LV,2010,14,S.Janikowski
1,1,JAX,2010,14,J.Scobee
1,32,DAL,2010,14,D.Buehler
1,25,DAL,2010,14,D.Buehler
1,21,PHI,2010,14,D.Akers
1,32,PHI,2010,14,D.Akers
1,11,PHI,2010,14,D.Akers
1,14,SF,2010,14,J.Reed
1,25,SF,2010,14,J.Reed
1,4,SF,2010,14,J.Reed
1,18,SF,2010,14,J.Reed
0,25,SEA,2010,14,O.Mare
1,19,LA,2010,14,Josh.Brown
1,27,LA,2010,14,Josh.Brown
0,28,LA,2010,14,Josh.Brown
1,22,NO,2010,14,G.Hartley
0,16,WAS,2010,14,G.Gano
0,6,WAS,2010,14,G.Gano
1,7,TB,2010,14,C.Barth
1,7,WAS,2010,14,G.Gano
1,26,TB,2010,14,C.Barth
1,17,TB,2010,14,C.Barth
1,10,CAR,2010,15,J.Kasay
1,11,CAR,2010,15,J.Kasay
1,5,ARI,2010,15,J.Feely
1,6,CAR,2010,15,J.Kasay
1,25,CAR,2010,15,J.Kasay
1,12,ARI,2010,15,J.Feely
1,9,ATL,2010,15,M.Bryant
1,20,SEA,2010,15,O.Mare
1,7,ATL,2010,15,M.Bryant
0,31,MIA,2010,15,D.Carpenter
1,10,BUF,2010,15,R.Lindell
0,43,MIA,2010,15,D.Carpenter
0,35,MIA,2010,15,D.Carpenter
0,30,MIA,2010,15,D.Carpenter
1,11,CHI,2010,15,R.Gould
1,5,CHI,2010,15,R.Gould
1,16,CHI,2010,15,R.Gould
1,2,CHI,2010,15,R.Gould
1,7,CIN,2010,15,C.Stitser
1,21,CIN,2010,15,C.Stitser
1,16,CIN,2010,15,C.Stitser
1,5,CLE,2010,15,P.Dawson
1,3,CIN,2010,15,C.Stitser
1,28,DEN,2010,15,S.Hauschka
1,31,LV,2010,15,S.Janikowski
1,18,LV,2010,15,S.Janikowski
1,17,DEN,2010,15,S.Hauschka
1,29,LV,2010,15,S.Janikowski
1,27,DEN,2010,15,S.Hauschka
1,23,DET,2010,15,D.Rayner
1,12,TB,2010,15,C.Barth
1,8,TB,2010,15,C.Barth
1,10,DET,2010,15,D.Rayner
1,13,GB,2010,15,M.Crosby
1,1,GB,2010,15,M.Crosby
1,20,NE,2010,15,S.Graham
1,19,HOU,2010,15,N.Rackers
1,11,TEN,2010,15,R.Bironas
1,4,JAX,2010,15,J.Scobee
1,16,IND,2010,15,A.Vinatieri
1,19,IND,2010,15,A.Vinatieri
1,19,LA,2010,15,Josh.Brown
1,34,LA,2010,15,Josh.Brown
1,35,KC,2010,15,R.Succop
1,20,KC,2010,15,R.Succop
1,29,NO,2010,15,G.Hartley
1,15,BAL,2010,15,B.Cundiff
1,14,BAL,2010,15,B.Cundiff
1,9,BAL,2010,15,B.Cundiff
1,7,NYJ,2010,15,N.Folk
1,24,PIT,2010,15,S.Suisham
1,16,NYJ,2010,15,N.Folk
1,16,PHI,2010,15,D.Akers
1,7,NYG,2010,15,L.Tynes
1,7,LAC,2010,15,N.Kaeding
1,21,LAC,2010,15,N.Kaeding
1,24,DAL,2010,15,D.Buehler
1,2,DAL,2010,15,D.Buehler
0,18,DAL,2010,15,D.Buehler
1,2,DAL,2010,15,D.Buehler
1,21,DAL,2010,15,D.Buehler
1,9,BAL,2010,16,B.Cundiff
1,22,BAL,2010,16,B.Cundiff
1,13,CLE,2010,16,P.Dawson
1,8,PIT,2010,16,S.Suisham
1,12,PIT,2010,16,S.Suisham
0,23,PIT,2010,16,S.Suisham
1,9,CAR,2010,16,J.Kasay
0,31,ARI,2010,16,J.Feely
1,24,DAL,2010,16,D.Buehler
1,35,DAL,2010,16,D.Buehler
1,31,ARI,2010,16,J.Feely
1,30,ARI,2010,16,J.Feely
1,21,DET,2010,16,D.Rayner
1,22,MIA,2010,16,D.Carpenter
1,10,MIA,2010,16,D.Carpenter
1,29,DET,2010,16,D.Rayner
1,16,HOU,2010,16,N.Rackers
1,36,HOU,2010,16,N.Rackers
1,9,DEN,2010,16,S.Hauschka
1,38,HOU,2010,16,N.Rackers
1,12,IND,2010,16,A.Vinatieri
1,41,LV,2010,16,S.Janikowski
1,20,LV,2010,16,S.Janikowski
0,36,LV,2010,16,S.Janikowski
1,33,LV,2010,16,S.Janikowski
1,27,LV,2010,16,S.Janikowski
0,36,PHI,2010,16,D.Akers
1,12,MIN,2010,16,R.Longwell
1,8,BUF,2010,16,R.Lindell
1,16,NE,2010,16,S.Graham
1,8,NE,2010,16,S.Graham
1,34,NO,2010,16,G.Hartley
1,12,GB,2010,16,M.Crosby
1,20,NYG,2010,16,L.Tynes
1,19,CHI,2010,16,R.Gould
1,8,NYJ,2010,16,N.Folk
1,16,NYJ,2010,16,N.Folk
0,17,CHI,2010,16,R.Gould
1,2,LAC,2010,16,N.Kaeding
1,10,LAC,2010,16,N.Kaeding
1,28,TB,2010,16,C.Barth
0,26,TB,2010,16,C.Barth
1,25,LA,2010,16,Josh.Brown
1,12,LA,2010,16,Josh.Brown
0,16,SF,2010,16,J.Reed
1,29,SF,2010,16,J.Reed
1,10,LA,2010,16,Josh.Brown
1,16,KC,2010,16,R.Succop
0,30,KC,2010,16,R.Succop
1,24,KC,2010,16,R.Succop
1,30,WAS,2010,16,G.Gano
0,26,JAX,2010,16,J.Scobee
1,16,JAX,2010,16,J.Scobee
1,21,SF,2010,17,J.Reed
1,10,NYJ,2010,17,N.Folk
1,5,CAR,2010,17,J.Kasay
1,29,ATL,2010,17,M.Bryant
1,12,CHI,2010,17,R.Gould
1,5,GB,2010,17,M.Crosby
1,7,BAL,2010,17,B.Cundiff
0,11,CIN,2010,17,C.Stitser
1,29,BAL,2010,17,B.Cundiff
1,26,PHI,2010,17,D.Akers
0,34,DAL,2010,17,D.Buehler
1,4,PHI,2010,17,D.Akers
1,8,HOU,2010,17,N.Rackers
1,21,JAX,2010,17,J.Scobee
1,15,HOU,2010,17,N.Rackers
0,28,JAX,2010,17,J.Scobee
0,22,MIA,2010,17,D.Carpenter
1,10,NE,2010,17,S.Graham
1,37,DET,2010,17,D.Rayner
1,18,DET,2010,17,D.Rayner
1,9,MIN,2010,17,R.Longwell
1,30,MIN,2010,17,R.Longwell
1,2,NYG,2010,17,L.Tynes
0,12,WAS,2010,17,G.Gano
0,21,NYG,2010,17,L.Tynes
1,12,KC,2010,17,R.Succop
1,21,LV,2010,17,S.Janikowski
1,2,CLE,2010,17,P.Dawson
1,23,PIT,2010,17,S.Suisham
1,6,PIT,2010,17,S.Suisham
1,24,LAC,2010,17,N.Kaeding
1,27,LAC,2010,17,N.Kaeding
1,29,LAC,2010,17,N.Kaeding
1,19,LAC,2010,17,N.Kaeding
0,35,LAC,2010,17,N.Kaeding
1,14,LA,2010,17,Josh.Brown
1,9,LA,2010,17,Josh.Brown
1,13,SEA,2010,17,O.Mare
1,19,SEA,2010,17,O.Mare
1,16,SEA,2010,17,O.Mare
1,26,TB,2010,17,C.Barth
1,27,NO,2010,17,G.Hartley
1,15,TB,2010,17,C.Barth
1,19,NO,2010,17,G.Hartley
1,30,TB,2010,17,C.Barth
1,30,IND,2010,17,A.Vinatieri
1,8,TEN,2010,17,R.Bironas
1,26,IND,2010,17,A.Vinatieri
1,24,TEN,2010,17,R.Bironas
0,43,TEN,2010,17,R.Bironas
1,25,IND,2010,17,A.Vinatieri
1,23,CHI,2011,1,R.Gould
1,30,ATL,2011,1,M.Bryant
1,5,CHI,2011,1,R.Gould
1,8,CHI,2011,1,R.Gould
1,7,ATL,2011,1,M.Bryant
0,31,KC,2011,1,R.Succop
1,11,BUF,2011,1,R.Lindell
1,20,BUF,2011,1,R.Lindell
0,18,ARI,2011,1,J.Feely
1,6,CIN,2011,1,M.Nugent
1,29,CIN,2011,1,M.Nugent
1,3,CLE,2011,1,P.Dawson
1,16,DAL,2011,1,D.Bailey
1,16,NYJ,2011,1,N.Folk
1,32,NYJ,2011,1,N.Folk
1,4,DET,2011,1,J.Hanson
1,20,TB,2011,1,C.Barth
1,10,DET,2011,1,J.Hanson
1,13,TB,2011,1,C.Barth
1,7,HOU,2011,1,N.Rackers
1,11,HOU,2011,1,N.Rackers
0,19,IND,2011,1,A.Vinatieri
1,15,MIN,2011,1,R.Longwell
1,22,LAC,2011,1,M.Scifres
0,30,NE,2011,1,S.Gostkowski
1,2,MIA,2011,1,D.Carpenter
1,2,NE,2011,1,S.Gostkowski
1,12,NO,2011,1,J.Kasay
1,20,NO,2011,1,J.Kasay
0,21,WAS,2011,1,G.Gano
0,20,NYG,2011,1,L.Tynes
1,10,DEN,2011,1,M.Prater
1,19,LV,2011,1,S.Janikowski
0,38,DEN,2011,1,M.Prater
1,3,LV,2011,1,S.Janikowski
1,45,LV,2011,1,S.Janikowski
1,12,DEN,2011,1,M.Prater
1,31,LA,2011,1,Josh.Brown
1,16,PHI,2011,1,A.Henery
0,29,LA,2011,1,Josh.Brown
1,6,LA,2011,1,Josh.Brown
1,11,BAL,2011,1,B.Cundiff
1,12,BAL,2011,1,B.Cundiff
1,9,SF,2011,1,D.Akers
1,6,SF,2011,1,D.Akers
1,14,SF,2011,1,D.Akers
1,21,SEA,2011,1,S.Hauschka
1,1,SF,2011,1,D.Akers
1,30,JAX,2011,1,J.Scobee
0,49,TEN,2011,1,R.Bironas
1,3,JAX,2011,1,J.Scobee
1,27,JAX,2011,1,J.Scobee
1,8,WAS,2011,2,G.Gano
0,12,WAS,2011,2,G.Gano
1,5,WAS,2011,2,G.Gano
1,16,WAS,2011,2,G.Gano
0,17,TEN,2011,2,R.Bironas
1,7,TEN,2011,2,R.Bironas
1,23,BAL,2011,2,B.Cundiff
1,25,TEN,2011,2,R.Bironas
1,21,TEN,2011,2,R.Bironas
1,11,BAL,2011,2,B.Cundiff
1,14,TEN,2011,2,R.Bironas
1,14,NO,2011,2,J.Kasay
1,11,NO,2011,2,J.Kasay
1,35,NO,2011,2,J.Kasay
1,24,CHI,2011,2,R.Gould
1,20,CHI,2011,2,R.Gould
1,27,CIN,2011,2,M.Nugent
1,16,DEN,2011,2,M.Prater
1,19,CIN,2011,2,M.Nugent
1,5,CIN,2011,2,M.Nugent
1,21,IND,2011,2,A.Vinatieri
1,9,IND,2011,2,A.Vinatieri
1,34,IND,2011,2,A.Vinatieri
1,18,IND,2011,2,A.Vinatieri
1,2,CLE,2011,2,P.Dawson
1,5,CLE,2011,2,P.Dawson
0,3,DAL,2011,2,D.Bailey
1,37,SF,2011,2,D.Akers
1,30,DAL,2011,2,D.Bailey
1,2,CAR,2011,2,O.Mare
1,15,CAR,2011,2,O.Mare
1,19,GB,2011,2,M.Crosby
1,1,GB,2011,2,M.Crosby
1,16,GB,2011,2,M.Crosby
1,3,CAR,2011,2,O.Mare
1,5,HOU,2011,2,N.Rackers
1,4,HOU,2011,2,N.Rackers
1,24,MIA,2011,2,D.Carpenter
0,5,MIA,2011,2,D.Carpenter
0,16,MIA,2011,2,D.Carpenter
1,18,HOU,2011,2,N.Rackers
1,16,MIA,2011,2,D.Carpenter
1,36,JAX,2011,2,J.Scobee
1,20,NYJ,2011,2,N.Folk
1,27,NYJ,2011,2,N.Folk
1,5,NYJ,2011,2,N.Folk
1,15,KC,2011,2,R.Succop
0,26,KC,2011,2,R.Succop
1,33,DET,2011,2,J.Hanson
1,10,DET,2011,2,J.Hanson
1,7,BUF,2011,2,R.Lindell
0,21,BUF,2011,2,R.Lindell
1,3,PHI,2011,2,A.Henery
0,45,PHI,2011,2,A.Henery
1,4,NE,2011,2,S.Gostkowski
1,29,NE,2011,2,S.Gostkowski
1,2,PIT,2011,2,S.Suisham
0,23,PIT,2011,2,S.Suisham
1,2,LA,2011,2,Josh.Brown
1,7,LA,2011,2,Josh.Brown
1,9,LA,2011,2,Josh.Brown
1,4,MIN,2011,2,R.Longwell
1,18,TB,2011,2,C.Barth
1,11,MIN,2011,2,R.Longwell
0,33,ARI,2011,3,J.Feely
1,12,SEA,2011,3,S.Hauschka
1,26,ARI,2011,3,J.Feely
1,33,SEA,2011,3,S.Hauschka
0,31,ARI,2011,3,J.Feely
1,31,TB,2011,3,C.Barth
1,8,ATL,2011,3,M.Bryant
1,8,TB,2011,3,C.Barth
1,10,TB,2011,3,C.Barth
1,15,ATL,2011,3,M.Bryant
0,33,BAL,2011,3,B.Cundiff
0,32,BAL,2011,3,B.Cundiff
1,3,BAL,2011,3,B.Cundiff
1,13,BAL,2011,3,B.Cundiff
1,20,BAL,2011,3,B.Cundiff
1,28,TEN,2011,3,R.Bironas
1,14,MIN,2011,3,R.Longwell
1,23,MIN,2011,3,R.Longwell
1,9,DET,2011,3,J.Hanson
1,32,DET,2011,3,J.Hanson
1,22,DET,2011,3,J.Hanson
1,31,MIN,2011,3,R.Longwell
1,19,GB,2011,3,M.Crosby
1,7,CHI,2011,3,R.Gould
1,10,GB,2011,3,M.Crosby
1,4,HOU,2011,3,N.Rackers
1,9,HOU,2011,3,N.Rackers
1,9,HOU,2011,3,N.Rackers
1,17,NO,2011,3,J.Kasay
1,18,HOU,2011,3,N.Rackers
1,17,CAR,2011,3,O.Mare
1,35,JAX,2011,3,J.Scobee
1,14,CAR,2011,3,O.Mare
0,20,KC,2011,3,R.Succop
1,17,LAC,2011,3,N.Novak
1,15,KC,2011,3,R.Succop
1,23,LAC,2011,3,N.Novak
0,33,MIA,2011,3,D.Carpenter
1,5,MIA,2011,3,D.Carpenter
1,12,CLE,2011,3,P.Dawson
1,23,MIA,2011,3,D.Carpenter
1,20,MIA,2011,3,D.Carpenter
1,24,BUF,2011,3,R.Lindell
1,5,NE,2011,3,S.Gostkowski
1,10,BUF,2011,3,R.Lindell
1,3,PHI,2011,3,A.Henery
1,20,PHI,2011,3,A.Henery
1,2,PHI,2011,3,A.Henery
0,38,LV,2011,3,S.Janikowski
1,3,NYJ,2011,3,N.Folk
1,35,LV,2011,3,S.Janikowski
1,31,LV,2011,3,S.Janikowski
1,30,PIT,2011,3,S.Suisham
1,3,IND,2011,3,A.Vinatieri
1,7,IND,2011,3,A.Vinatieri
0,18,PIT,2011,3,S.Suisham
1,27,PIT,2011,3,S.Suisham
1,20,PIT,2011,3,S.Suisham
1,4,CIN,2011,3,M.Nugent
1,5,SF,2011,3,D.Akers
1,5,CIN,2011,3,M.Nugent
1,35,SF,2011,3,D.Akers
1,28,WAS,2011,3,G.Gano
1,23,DAL,2011,3,D.Bailey
1,9,WAS,2011,3,G.Gano
1,9,DAL,2011,3,D.Bailey
0,18,WAS,2011,3,G.Gano
1,14,DAL,2011,3,D.Bailey
1,32,WAS,2011,3,G.Gano
1,23,DAL,2011,3,D.Bailey
1,5,DAL,2011,3,D.Bailey
1,22,DAL,2011,3,D.Bailey
1,29,ATL,2011,4,M.Bryant
1,32,ATL,2011,4,M.Bryant
1,23,ATL,2011,4,M.Bryant
0,43,SEA,2011,4,S.Hauschka
1,13,CIN,2011,4,M.Nugent
1,24,BUF,2011,4,R.Lindell
1,2,CIN,2011,4,M.Nugent
1,5,BUF,2011,4,R.Lindell
1,25,CIN,2011,4,M.Nugent
1,11,CAR,2011,4,O.Mare
1,2,CHI,2011,4,R.Gould
1,21,CAR,2011,4,O.Mare
0,16,CAR,2011,4,O.Mare
1,20,CAR,2011,4,O.Mare
0,34,CAR,2011,4,O.Mare
1,6,CHI,2011,4,R.Gould
1,9,DEN,2011,4,M.Prater
1,23,DAL,2011,4,D.Bailey
1,15,DET,2011,4,J.Hanson
1,17,DAL,2011,4,D.Bailey
1,5,DAL,2011,4,D.Bailey
1,33,DET,2011,4,J.Hanson
1,27,IND,2011,4,A.Vinatieri
0,28,TB,2011,4,C.Barth
1,28,TB,2011,4,C.Barth
0,25,IND,2011,4,A.Vinatieri
1,9,LAC,2011,4,N.Novak
1,23,MIA,2011,4,D.Carpenter
1,30,LAC,2011,4,N.Novak
1,19,MIA,2011,4,D.Carpenter
1,5,LAC,2011,4,N.Novak
1,34,MIA,2011,4,D.Carpenter
1,20,LAC,2011,4,N.Novak
1,22,KC,2011,4,R.Succop
1,6,KC,2011,4,R.Succop
1,33,KC,2011,4,R.Succop
1,15,MIN,2011,4,R.Longwell
1,36,KC,2011,4,R.Succop
1,4,KC,2011,4,R.Succop
1,10,LV,2011,4,S.Janikowski
1,26,NE,2011,4,S.Gostkowski
1,8,LV,2011,4,S.Janikowski
0,35,NO,2011,4,J.Kasay
1,13,JAX,2011,4,J.Scobee
1,20,NO,2011,4,J.Kasay
1,21,NO,2011,4,J.Kasay
1,2,NO,2011,4,J.Kasay
0,32,NO,2011,4,J.Kasay
1,9,ARI,2011,4,J.Feely
1,9,ARI,2011,4,J.Feely
1,12,NYG,2011,4,L.Tynes
1,19,BAL,2011,4,B.Cundiff
1,19,BAL,2011,4,B.Cundiff
1,22,NYJ,2011,4,N.Folk
1,7,HOU,2011,4,N.Rackers
0,12,PIT,2011,4,S.Suisham
1,8,PIT,2011,4,S.Suisham
0,26,SF,2011,4,D.Akers
1,19,SF,2011,4,D.Akers
1,14,PHI,2011,4,A.Henery
1,14,PHI,2011,4,A.Henery
0,27,SF,2011,4,D.Akers
1,15,PHI,2011,4,A.Henery
0,21,PHI,2011,4,A.Henery
0,15,PHI,2011,4,A.Henery
1,31,CLE,2011,4,P.Dawson
1,33,CLE,2011,4,P.Dawson
1,21,TEN,2011,4,R.Bironas
1,20,WAS,2011,4,G.Gano
1,14,LA,2011,4,Josh.Brown
1,33,ARI,2011,5,J.Feely
1,8,MIN,2011,5,R.Longwell
0,25,MIN,2011,5,R.Longwell
1,35,MIN,2011,5,R.Longwell
1,26,CHI,2011,5,R.Gould
1,32,CHI,2011,5,R.Gould
1,13,DET,2011,5,J.Hanson
1,1,JAX,2011,5,J.Scobee
1,2,JAX,2011,5,J.Scobee
1,29,CIN,2011,5,M.Nugent
1,14,GB,2011,5,M.Crosby
1,17,GB,2011,5,M.Crosby
1,39,GB,2011,5,M.Crosby
1,12,GB,2011,5,M.Crosby
1,35,IND,2011,5,A.Vinatieri
1,5,NO,2011,5,J.Kasay
1,28,NO,2011,5,J.Kasay
1,19,NO,2011,5,J.Kasay
1,26,NE,2011,5,S.Gostkowski
1,6,NE,2011,5,S.Gostkowski
1,9,NE,2011,5,S.Gostkowski
1,36,LV,2011,5,S.Janikowski
1,37,LV,2011,5,S.Janikowski
0,23,HOU,2011,5,N.Rackers
1,32,LV,2011,5,S.Janikowski
1,36,HOU,2011,5,N.Rackers
1,24,LV,2011,5,S.Janikowski
1,21,HOU,2011,5,N.Rackers
1,7,BUF,2011,5,R.Lindell
1,17,PHI,2011,5,A.Henery
1,6,LAC,2011,5,N.Novak
1,14,LAC,2011,5,N.Novak
1,17,DEN,2011,5,M.Prater
1,10,LAC,2011,5,N.Novak
1,33,LAC,2011,5,N.Novak
1,17,LAC,2011,5,N.Novak
1,33,SEA,2011,5,S.Hauschka
1,25,SEA,2011,5,S.Hauschka
1,8,NYG,2011,5,L.Tynes
1,6,TB,2011,5,C.Barth
1,19,SF,2011,5,D.Akers
1,10,SF,2011,5,D.Akers
1,11,TEN,2011,5,R.Bironas
1,1,PIT,2011,5,S.Suisham
1,8,NYG,2011,6,L.Tynes
1,31,BUF,2011,6,R.Lindell
0,32,NYG,2011,6,L.Tynes
1,5,NYG,2011,6,L.Tynes
1,24,CAR,2011,6,O.Mare
1,6,ATL,2011,6,M.Bryant
1,30,LV,2011,6,S.Janikowski
1,29,CLE,2011,6,P.Dawson
1,13,NE,2011,6,S.Gostkowski
1,30,DAL,2011,6,D.Bailey
1,7,NE,2011,6,S.Gostkowski
1,4,DAL,2011,6,D.Bailey
1,8,DAL,2011,6,D.Bailey
1,25,BAL,2011,6,B.Cundiff
1,30,BAL,2011,6,B.Cundiff
1,7,BAL,2011,6,B.Cundiff
1,15,BAL,2011,6,B.Cundiff
1,22,BAL,2011,6,B.Cundiff
1,2,CIN,2011,6,M.Nugent
1,25,CIN,2011,6,M.Nugent
1,28,IND,2011,6,A.Vinatieri
0,34,IND,2011,6,A.Vinatieri
0,25,CIN,2011,6,M.Nugent
1,3,PIT,2011,6,S.Suisham
1,28,JAX,2011,6,J.Scobee
0,28,PIT,2011,6,S.Suisham
1,27,JAX,2011,6,J.Scobee
1,5,MIA,2011,6,D.Carpenter
1,3,MIA,2011,6,D.Carpenter
1,10,NYJ,2011,6,N.Folk
1,18,MIN,2011,6,R.Longwell
0,20,MIN,2011,6,R.Longwell
1,33,CHI,2011,6,R.Gould
1,8,CHI,2011,6,R.Gould
1,4,CHI,2011,6,R.Gould
1,30,TB,2011,6,C.Barth
1,24,TB,2011,6,C.Barth
1,16,NO,2011,6,J.Kasay
0,37,TB,2011,6,C.Barth
1,6,NO,2011,6,J.Kasay
1,24,TB,2011,6,C.Barth
1,20,TB,2011,6,C.Barth
1,10,PHI,2011,6,A.Henery
1,6,PHI,2011,6,A.Henery
1,32,WAS,2011,6,G.Gano
1,8,WAS,2011,6,G.Gano
1,7,DET,2011,6,J.Hanson
0,33,DET,2011,6,J.Hanson
1,37,SF,2011,6,D.Akers
1,6,DET,2011,6,J.Hanson
1,13,SF,2011,6,D.Akers
1,19,SF,2011,6,D.Akers
0,29,LA,2011,6,Josh.Brown
1,14,GB,2011,6,M.Crosby
1,18,LA,2011,6,Josh.Brown
1,25,DET,2011,7,J.Hanson
1,5,ATL,2011,7,M.Bryant
1,20,DET,2011,7,J.Hanson
1,11,DET,2011,7,J.Hanson
1,29,ATL,2011,7,M.Bryant
1,22,ATL,2011,7,M.Bryant
1,36,JAX,2011,7,J.Scobee
1,35,JAX,2011,7,J.Scobee
1,4,JAX,2011,7,J.Scobee
0,34,BAL,2011,7,B.Cundiff
1,33,JAX,2011,7,J.Scobee
1,16,TB,2011,7,C.Barth
0,23,CHI,2011,7,R.Gould
1,7,CHI,2011,7,R.Gould
0,31,DEN,2011,7,M.Prater
1,20,MIA,2011,7,D.Carpenter
0,26,DEN,2011,7,M.Prater
1,18,MIA,2011,7,D.Carpenter
1,25,MIA,2011,7,D.Carpenter
1,21,GB,2011,7,M.Crosby
1,34,MIN,2011,7,R.Longwell
1,27,GB,2011,7,M.Crosby
1,6,GB,2011,7,M.Crosby
1,40,GB,2011,7,M.Crosby
1,28,MIN,2011,7,R.Longwell
1,14,HOU,2011,7,N.Rackers
1,11,HOU,2011,7,N.Rackers
1,5,NO,2011,7,J.Kasay
1,30,NO,2011,7,J.Kasay
1,23,PIT,2011,7,S.Suisham
1,24,PIT,2011,7,S.Suisham
1,21,PIT,2011,7,S.Suisham
1,16,NYJ,2011,7,N.Folk
1,12,NYJ,2011,7,N.Folk
0,31,CLE,2011,7,P.Dawson
1,35,CLE,2011,7,P.Dawson
1,2,SEA,2011,7,S.Hauschka
1,35,CLE,2011,7,P.Dawson
0,6,CLE,2011,7,P.Dawson
1,12,DAL,2011,7,D.Bailey
1,33,DAL,2011,7,D.Bailey
1,2,CAR,2011,7,O.Mare
1,13,WAS,2011,7,G.Gano
1,27,CAR,2011,7,O.Mare
1,31,WAS,2011,7,G.Gano
1,27,CAR,2011,7,O.Mare
1,22,CAR,2011,7,O.Mare
1,14,ARI,2011,8,J.Feely
1,8,BAL,2011,8,B.Cundiff
1,29,BAL,2011,8,B.Cundiff
1,27,ARI,2011,8,J.Feely
1,7,BAL,2011,8,B.Cundiff
1,16,CIN,2011,8,M.Nugent
1,29,SEA,2011,8,S.Hauschka
1,7,SEA,2011,8,S.Hauschka
1,30,CIN,2011,8,M.Nugent
1,11,SF,2011,8,D.Akers
1,33,CLE,2011,8,P.Dawson
1,8,SF,2011,8,D.Akers
1,4,PHI,2011,8,A.Henery
1,8,PHI,2011,8,A.Henery
1,21,DEN,2011,8,M.Prater
1,32,DET,2011,8,J.Hanson
1,33,TEN,2011,8,R.Bironas
1,32,TEN,2011,8,R.Bironas
1,4,IND,2011,8,A.Vinatieri
0,28,HOU,2011,8,N.Rackers
1,21,HOU,2011,8,N.Rackers
1,7,NYG,2011,8,L.Tynes
1,22,MIA,2011,8,D.Carpenter
1,10,NYG,2011,8,L.Tynes
0,27,MIN,2011,8,R.Longwell
1,13,MIN,2011,8,R.Longwell
0,13,CAR,2011,8,O.Mare
1,15,PIT,2011,8,S.Suisham
1,28,NE,2011,8,S.Gostkowski
1,3,PIT,2011,8,S.Suisham
0,24,NE,2011,8,S.Gostkowski
1,5,PIT,2011,8,S.Suisham
0,26,PIT,2011,8,S.Suisham
0,31,NO,2011,8,J.Kasay
1,20,LA,2011,8,Josh.Brown
1,18,KC,2011,8,R.Succop
1,26,LAC,2011,8,N.Novak
0,34,LAC,2011,8,N.Novak
1,29,KC,2011,8,R.Succop
1,26,LAC,2011,8,N.Novak
1,24,LAC,2011,8,N.Novak
1,8,LAC,2011,8,N.Novak
0,31,WAS,2011,8,G.Gano
1,19,BUF,2011,8,R.Lindell
1,26,BUF,2011,8,R.Lindell
0,26,BUF,2011,8,R.Lindell
1,23,BUF,2011,8,R.Lindell
1,2,ATL,2011,9,M.Bryant
1,1,BAL,2011,9,B.Cundiff
0,22,BAL,2011,9,B.Cundiff
1,18,PIT,2011,9,S.Suisham
1,25,BAL,2011,9,B.Cundiff
1,12,PIT,2011,9,S.Suisham
1,33,BAL,2011,9,B.Cundiff
1,33,CHI,2011,9,R.Gould
1,29,PHI,2011,9,A.Henery
1,20,CHI,2011,9,R.Gould
1,4,CHI,2011,9,R.Gould
1,25,TEN,2011,9,R.Bironas
1,17,CIN,2011,9,M.Nugent
1,32,CLE,2011,9,P.Dawson
1,10,HOU,2011,9,N.Rackers
1,3,HOU,2011,9,N.Rackers
1,33,CLE,2011,9,P.Dawson
1,32,HOU,2011,9,N.Rackers
1,30,LV,2011,9,S.Janikowski
0,25,DEN,2011,9,M.Prater
1,25,DEN,2011,9,M.Prater
1,34,LAC,2011,9,N.Novak
1,29,GB,2011,9,M.Crosby
1,25,KC,2011,9,R.Succop
1,24,MIA,2011,9,D.Carpenter
0,8,NE,2011,9,S.Gostkowski
1,4,NYG,2011,9,L.Tynes
