Event,Round,Diver,Country,Rank,DiveNo,Difficulty,JScore,Judge,JCountry
W10mPF,Prelim,TOURKY Loudy,AUS,24,4,3.1,7,ZAITSEV Oleg,RUS
W10mPF,Prelim,TOURKY Loudy,AUS,24,4,3.1,5.5,GEISSBUHLER Michael,SUI
W10mPF,Prelim,TOURKY Loudy,AUS,24,4,3.1,7,XU Yiming,CHN
W10mPF,Prelim,TOURKY Loudy,AUS,24,4,3.1,7,GEAR Dennis,NZL
W10mPF,Prelim,TOURKY Loudy,AUS,24,5,3,8,HASSAN Mostafa,EGY
W10mPF,Prelim,TOURKY Loudy,AUS,24,5,3,7.5,SEAMAN Kathy,CAN
W10mPF,Prelim,TOURKY Loudy,AUS,24,5,3,7.5,LINDBERG Mathz,SWE
W10mPF,Prelim,TOURKY Loudy,AUS,24,5,3,8,ZAITSEV Oleg,RUS
W10mPF,Prelim,TOURKY Loudy,AUS,24,5,3,8,GEISSBUHLER Michael,SUI
W10mPF,Prelim,TOURKY Loudy,AUS,24,5,3,8,XU Yiming,CHN
W10mPF,Prelim,TOURKY Loudy,AUS,24,5,3,8,GEAR Dennis,NZL
W10mPF,Prelim,FREEMAN Sally,GBR,25,1,3,6.5,BARNETT Madeleine,AUS
W10mPF,Prelim,FREEMAN Sally,GBR,25,1,3,7,ALT Walter,GER
W10mPF,Prelim,FREEMAN Sally,GBR,25,1,3,5,HUBER Peter,AUT
W10mPF,Prelim,FREEMAN Sally,GBR,25,1,3,7,KELEMEN Ildiko,HUN
W10mPF,Prelim,FREEMAN Sally,GBR,25,1,3,6,McFARLAND Steve,USA
W10mPF,Prelim,FREEMAN Sally,GBR,25,1,3,6.5,MENA Jesus,MEX
W10mPF,Prelim,FREEMAN Sally,GBR,25,1,3,6,CALDERON Felix,PUR
W10mPF,Prelim,FREEMAN Sally,GBR,25,2,2.7,5,BARNETT Madeleine,AUS
W10mPF,Prelim,FREEMAN Sally,GBR,25,2,2.7,5.5,ALT Walter,GER
W10mPF,Prelim,FREEMAN Sally,GBR,25,2,2.7,5.5,HUBER Peter,AUT
W10mPF,Prelim,FREEMAN Sally,GBR,25,2,2.7,4.5,KELEMEN Ildiko,HUN
W10mPF,Prelim,FREEMAN Sally,GBR,25,2,2.7,5.5,McFARLAND Steve,USA
W10mPF,Prelim,FREEMAN Sally,GBR,25,2,2.7,5,MENA Jesus,MEX
W10mPF,Prelim,FREEMAN Sally,GBR,25,2,2.7,5,CALDERON Felix,PUR
W10mPF,Prelim,FREEMAN Sally,GBR,25,3,2.5,6.5,BARNETT Madeleine,AUS
W10mPF,Prelim,FREEMAN Sally,GBR,25,3,2.5,7,ALT Walter,GER
W10mPF,Prelim,FREEMAN Sally,GBR,25,3,2.5,7,HUBER Peter,AUT
W10mPF,Prelim,FREEMAN Sally,GBR,25,3,2.5,7,KELEMEN Ildiko,HUN
W10mPF,Prelim,FREEMAN Sally,GBR,25,3,2.5,7.5,McFARLAND Steve,USA
W10mPF,Prelim,FREEMAN Sally,GBR,25,3,2.5,7,MENA Jesus,MEX
W10mPF,Prelim,FREEMAN Sally,GBR,25,3,2.5,6.5,CALDERON Felix,PUR
W10mPF,Prelim,FREEMAN Sally,GBR,25,4,3.1,6.5,HASSAN Mostafa,EGY
W10mPF,Prelim,FREEMAN Sally,GBR,25,4,3.1,6.5,SEAMAN Kathy,CAN
W10mPF,Prelim,FREEMAN Sally,GBR,25,4,3.1,6,LINDBERG Mathz,SWE
W10mPF,Prelim,FREEMAN Sally,GBR,25,4,3.1,5.5,ZAITSEV Oleg,RUS
W10mPF,Prelim,FREEMAN Sally,GBR,25,4,3.1,6.5,GEISSBUHLER Michael,SUI
W10mPF,Prelim,FREEMAN Sally,GBR,25,4,3.1,6,XU Yiming,CHN
W10mPF,Prelim,FREEMAN Sally,GBR,25,4,3.1,6.5,GEAR Dennis,NZL
W10mPF,Prelim,FREEMAN Sally,GBR,25,5,2.9,5.5,HASSAN Mostafa,EGY
W10mPF,Prelim,FREEMAN Sally,GBR,25,5,2.9,4.5,SEAMAN Kathy,CAN
W10mPF,Prelim,FREEMAN Sally,GBR,25,5,2.9,4.5,LINDBERG Mathz,SWE
W10mPF,Prelim,FREEMAN Sally,GBR,25,5,2.9,5.5,ZAITSEV Oleg,RUS
W10mPF,Prelim,FREEMAN Sally,GBR,25,5,2.9,5.5,GEISSBUHLER Michael,SUI
W10mPF,Prelim,FREEMAN Sally,GBR,25,5,2.9,5.5,XU Yiming,CHN
W10mPF,Prelim,FREEMAN Sally,GBR,25,5,2.9,5.5,GEAR Dennis,NZL
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,1,3.1,7,BARNETT Madeleine,AUS
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,1,3.1,7,ALT Walter,GER
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,1,3.1,7,HUBER Peter,AUT
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,1,3.1,7,KELEMEN Ildiko,HUN
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,1,3.1,7,McFARLAND Steve,USA
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,1,3.1,6.5,MENA Jesus,MEX
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,1,3.1,7,CALDERON Felix,PUR
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,2,2.5,6,BARNETT Madeleine,AUS
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,2,2.5,6.5,ALT Walter,GER
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,2,2.5,5.5,HUBER Peter,AUT
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,2,2.5,5.5,KELEMEN Ildiko,HUN
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,2,2.5,6,McFARLAND Steve,USA
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,2,2.5,6,MENA Jesus,MEX
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,2,2.5,6,CALDERON Felix,PUR
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,3,2.7,6.5,BARNETT Madeleine,AUS
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,3,2.7,6,ALT Walter,GER
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,3,2.7,7,HUBER Peter,AUT
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,3,2.7,6,KELEMEN Ildiko,HUN
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,3,2.7,5.5,McFARLAND Steve,USA
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,3,2.7,6,MENA Jesus,MEX
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,3,2.7,5,CALDERON Felix,PUR
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,4,2.9,5,HASSAN Mostafa,EGY
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,4,2.9,5.5,SEAMAN Kathy,CAN
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,4,2.9,6,LINDBERG Mathz,SWE
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,4,2.9,6,ZAITSEV Oleg,RUS
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,4,2.9,6,GEISSBUHLER Michael,SUI
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,4,2.9,6,XU Yiming,CHN
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,4,2.9,5,GEAR Dennis,NZL
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,5,2.7,5.5,HASSAN Mostafa,EGY
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,5,2.7,6,SEAMAN Kathy,CAN
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,5,2.7,6.5,LINDBERG Mathz,SWE
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,5,2.7,4.5,ZAITSEV Oleg,RUS
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,5,2.7,6,GEISSBUHLER Michael,SUI
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,5,2.7,5,XU Yiming,CHN
W10mPF,Prelim,NEBIERIDZE Nana,GEO,26,5,2.7,5,GEAR Dennis,NZL
W10mPF,Prelim,SANTOS Leire,ESP,27,1,2.8,4,BARNETT Madeleine,AUS
W10mPF,Prelim,SANTOS Leire,ESP,27,1,2.8,3.5,ALT Walter,GER
W10mPF,Prelim,SANTOS Leire,ESP,27,1,2.8,5,HUBER Peter,AUT
W10mPF,Prelim,SANTOS Leire,ESP,27,1,2.8,4.5,KELEMEN Ildiko,HUN
W10mPF,Prelim,SANTOS Leire,ESP,27,1,2.8,4.5,McFARLAND Steve,USA
W10mPF,Prelim,SANTOS Leire,ESP,27,1,2.8,5,MENA Jesus,MEX
W10mPF,Prelim,SANTOS Leire,ESP,27,1,2.8,5,CALDERON Felix,PUR
W10mPF,Prelim,SANTOS Leire,ESP,27,2,3,6,BARNETT Madeleine,AUS
W10mPF,Prelim,SANTOS Leire,ESP,27,2,3,6.5,ALT Walter,GER
W10mPF,Prelim,SANTOS Leire,ESP,27,2,3,7,HUBER Peter,AUT
W10mPF,Prelim,SANTOS Leire,ESP,27,2,3,6.5,KELEMEN Ildiko,HUN
W10mPF,Prelim,SANTOS Leire,ESP,27,2,3,5,McFARLAND Steve,USA
W10mPF,Prelim,SANTOS Leire,ESP,27,2,3,6,MENA Jesus,MEX
W10mPF,Prelim,SANTOS Leire,ESP,27,2,3,6,CALDERON Felix,PUR
W10mPF,Prelim,SANTOS Leire,ESP,27,3,3,6,BARNETT Madeleine,AUS
W10mPF,Prelim,SANTOS Leire,ESP,27,3,3,7,ALT Walter,GER
W10mPF,Prelim,SANTOS Leire,ESP,27,3,3,5.5,HUBER Peter,AUT
W10mPF,Prelim,SANTOS Leire,ESP,27,3,3,6.5,KELEMEN Ildiko,HUN
W10mPF,Prelim,SANTOS Leire,ESP,27,3,3,7,McFARLAND Steve,USA
W10mPF,Prelim,SANTOS Leire,ESP,27,3,3,6.5,MENA Jesus,MEX
W10mPF,Prelim,SANTOS Leire,ESP,27,3,3,6.5,CALDERON Felix,PUR
W10mPF,Prelim,SANTOS Leire,ESP,27,4,3.1,5.5,HASSAN Mostafa,EGY
W10mPF,Prelim,SANTOS Leire,ESP,27,4,3.1,5,SEAMAN Kathy,CAN
W10mPF,Prelim,SANTOS Leire,ESP,27,4,3.1,6,LINDBERG Mathz,SWE
W10mPF,Prelim,SANTOS Leire,ESP,27,4,3.1,6,ZAITSEV Oleg,RUS
W10mPF,Prelim,SANTOS Leire,ESP,27,4,3.1,6.5,GEISSBUHLER Michael,SUI
W10mPF,Prelim,SANTOS Leire,ESP,27,4,3.1,5.5,XU Yiming,CHN
W10mPF,Prelim,SANTOS Leire,ESP,27,4,3.1,6.5,GEAR Dennis,NZL
W10mPF,Prelim,SANTOS Leire,ESP,27,5,2.4,5,HASSAN Mostafa,EGY
W10mPF,Prelim,SANTOS Leire,ESP,27,5,2.4,5.5,SEAMAN Kathy,CAN
W10mPF,Prelim,SANTOS Leire,ESP,27,5,2.4,6,LINDBERG Mathz,SWE
W10mPF,Prelim,SANTOS Leire,ESP,27,5,2.4,5.5,ZAITSEV Oleg,RUS
W10mPF,Prelim,SANTOS Leire,ESP,27,5,2.4,6,GEISSBUHLER Michael,SUI
W10mPF,Prelim,SANTOS Leire,ESP,27,5,2.4,5,XU Yiming,CHN
W10mPF,Prelim,SANTOS Leire,ESP,27,5,2.4,5.5,GEAR Dennis,NZL
W10mPF,Prelim,WARD Lesley,GBR,28,1,2.9,5.5,BARNETT Madeleine,AUS
W10mPF,Prelim,WARD Lesley,GBR,28,1,2.9,5,ALT Walter,GER
W10mPF,Prelim,WARD Lesley,GBR,28,1,2.9,6,HUBER Peter,AUT
W10mPF,Prelim,WARD Lesley,GBR,28,1,2.9,6,KELEMEN Ildiko,HUN
W10mPF,Prelim,WARD Lesley,GBR,28,1,2.9,6,McFARLAND Steve,USA
W10mPF,Prelim,WARD Lesley,GBR,28,1,2.9,5.5,MENA Jesus,MEX
W10mPF,Prelim,WARD Lesley,GBR,28,1,2.9,5.5,CALDERON Felix,PUR
W10mPF,Prelim,WARD Lesley,GBR,28,2,3,5,BARNETT Madeleine,AUS
W10mPF,Prelim,WARD Lesley,GBR,28,2,3,6,ALT Walter,GER
W10mPF,Prelim,WARD Lesley,GBR,28,2,3,6,HUBER Peter,AUT
W10mPF,Prelim,WARD Lesley,GBR,28,2,3,5.5,KELEMEN Ildiko,HUN
W10mPF,Prelim,WARD Lesley,GBR,28,2,3,6.5,McFARLAND Steve,USA
W10mPF,Prelim,WARD Lesley,GBR,28,2,3,5.5,MENA Jesus,MEX
W10mPF,Prelim,WARD Lesley,GBR,28,2,3,5.5,CALDERON Felix,PUR
W10mPF,Prelim,WARD Lesley,GBR,28,3,2.9,4,BARNETT Madeleine,AUS
W10mPF,Prelim,WARD Lesley,GBR,28,3,2.9,4.5,ALT Walter,GER
W10mPF,Prelim,WARD Lesley,GBR,28,3,2.9,4.5,HUBER Peter,AUT
W10mPF,Prelim,WARD Lesley,GBR,28,3,2.9,4.5,KELEMEN Ildiko,HUN
W10mPF,Prelim,WARD Lesley,GBR,28,3,2.9,4.5,McFARLAND Steve,USA
W10mPF,Prelim,WARD Lesley,GBR,28,3,2.9,4,MENA Jesus,MEX
W10mPF,Prelim,WARD Lesley,GBR,28,3,2.9,3,CALDERON Felix,PUR
W10mPF,Prelim,WARD Lesley,GBR,28,4,2.7,4.5,HASSAN Mostafa,EGY
W10mPF,Prelim,WARD Lesley,GBR,28,4,2.7,4.5,SEAMAN Kathy,CAN
W10mPF,Prelim,WARD Lesley,GBR,28,4,2.7,4.5,LINDBERG Mathz,SWE
W10mPF,Prelim,WARD Lesley,GBR,28,4,2.7,4.5,ZAITSEV Oleg,RUS
W10mPF,Prelim,WARD Lesley,GBR,28,4,2.7,4,GEISSBUHLER Michael,SUI
W10mPF,Prelim,WARD Lesley,GBR,28,4,2.7,3,XU Yiming,CHN
W10mPF,Prelim,WARD Lesley,GBR,28,4,2.7,4,GEAR Dennis,NZL
W10mPF,Prelim,WARD Lesley,GBR,28,5,2.8,7.5,HASSAN Mostafa,EGY
W10mPF,Prelim,WARD Lesley,GBR,28,5,2.8,8.5,SEAMAN Kathy,CAN
W10mPF,Prelim,WARD Lesley,GBR,28,5,2.8,8,LINDBERG Mathz,SWE
W10mPF,Prelim,WARD Lesley,GBR,28,5,2.8,7.5,ZAITSEV Oleg,RUS
W10mPF,Prelim,WARD Lesley,GBR,28,5,2.8,8,GEISSBUHLER Michael,SUI
W10mPF,Prelim,WARD Lesley,GBR,28,5,2.8,8,XU Yiming,CHN
W10mPF,Prelim,WARD Lesley,GBR,28,5,2.8,7,GEAR Dennis,NZL
W10mPF,Prelim,PAPPA Eftihia,GRE,29,1,2.8,6.5,BARNETT Madeleine,AUS
W10mPF,Prelim,PAPPA Eftihia,GRE,29,1,2.8,5.5,ALT Walter,GER
W10mPF,Prelim,PAPPA Eftihia,GRE,29,1,2.8,6.5,HUBER Peter,AUT
W10mPF,Prelim,PAPPA Eftihia,GRE,29,1,2.8,5.5,KELEMEN Ildiko,HUN
W10mPF,Prelim,PAPPA Eftihia,GRE,29,1,2.8,6.5,McFARLAND Steve,USA
W10mPF,Prelim,PAPPA Eftihia,GRE,29,1,2.8,5.5,MENA Jesus,MEX
W10mPF,Prelim,PAPPA Eftihia,GRE,29,1,2.8,5,CALDERON Felix,PUR
W10mPF,Prelim,PAPPA Eftihia,GRE,29,2,3,5.5,BARNETT Madeleine,AUS
W10mPF,Prelim,PAPPA Eftihia,GRE,29,2,3,4.5,ALT Walter,GER
W10mPF,Prelim,PAPPA Eftihia,GRE,29,2,3,6.5,HUBER Peter,AUT
W10mPF,Prelim,PAPPA Eftihia,GRE,29,2,3,6,KELEMEN Ildiko,HUN
W10mPF,Prelim,PAPPA Eftihia,GRE,29,2,3,6,McFARLAND Steve,USA
W10mPF,Prelim,PAPPA Eftihia,GRE,29,2,3,6,MENA Jesus,MEX
W10mPF,Prelim,PAPPA Eftihia,GRE,29,2,3,5.5,CALDERON Felix,PUR
W10mPF,Prelim,PAPPA Eftihia,GRE,29,3,3.1,6.5,BARNETT Madeleine,AUS
W10mPF,Prelim,PAPPA Eftihia,GRE,29,3,3.1,6.5,ALT Walter,GER
W10mPF,Prelim,PAPPA Eftihia,GRE,29,3,3.1,6,HUBER Peter,AUT
W10mPF,Prelim,PAPPA Eftihia,GRE,29,3,3.1,6,KELEMEN Ildiko,HUN
W10mPF,Prelim,PAPPA Eftihia,GRE,29,3,3.1,5.5,McFARLAND Steve,USA
W10mPF,Prelim,PAPPA Eftihia,GRE,29,3,3.1,5.5,MENA Jesus,MEX
W10mPF,Prelim,PAPPA Eftihia,GRE,29,3,3.1,6,CALDERON Felix,PUR
W10mPF,Prelim,PAPPA Eftihia,GRE,29,4,3,5.5,HASSAN Mostafa,EGY
W10mPF,Prelim,PAPPA Eftihia,GRE,29,4,3,5.5,SEAMAN Kathy,CAN
W10mPF,Prelim,PAPPA Eftihia,GRE,29,4,3,6.5,LINDBERG Mathz,SWE
W10mPF,Prelim,PAPPA Eftihia,GRE,29,4,3,6.5,ZAITSEV Oleg,RUS
W10mPF,Prelim,PAPPA Eftihia,GRE,29,4,3,6.5,GEISSBUHLER Michael,SUI
W10mPF,Prelim,PAPPA Eftihia,GRE,29,4,3,6,XU Yiming,CHN
W10mPF,Prelim,PAPPA Eftihia,GRE,29,4,3,5.5,GEAR Dennis,NZL
W10mPF,Prelim,PAPPA Eftihia,GRE,29,5,2.9,4,HASSAN Mostafa,EGY
W10mPF,Prelim,PAPPA Eftihia,GRE,29,5,2.9,2.5,SEAMAN Kathy,CAN
W10mPF,Prelim,PAPPA Eftihia,GRE,29,5,2.9,3,LINDBERG Mathz,SWE
W10mPF,Prelim,PAPPA Eftihia,GRE,29,5,2.9,3,ZAITSEV Oleg,RUS
W10mPF,Prelim,PAPPA Eftihia,GRE,29,5,2.9,3,GEISSBUHLER Michael,SUI
W10mPF,Prelim,PAPPA Eftihia,GRE,29,5,2.9,3,XU Yiming,CHN
W10mPF,Prelim,PAPPA Eftihia,GRE,29,5,2.9,2,GEAR Dennis,NZL
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,1,2.8,7.5,BARNETT Madeleine,AUS
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,1,2.8,8,ALT Walter,GER
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,1,2.8,7,HUBER Peter,AUT
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,1,2.8,7,KELEMEN Ildiko,HUN
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,1,2.8,6.5,McFARLAND Steve,USA
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,1,2.8,7.5,MENA Jesus,MEX
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,1,2.8,7,CALDERON Felix,PUR
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,2,2.9,4.5,BARNETT Madeleine,AUS
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,2,2.9,4.5,ALT Walter,GER
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,2,2.9,4,HUBER Peter,AUT
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,2,2.9,4,KELEMEN Ildiko,HUN
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,2,2.9,5,McFARLAND Steve,USA
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,2,2.9,5.5,MENA Jesus,MEX
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,2,2.9,4.5,CALDERON Felix,PUR
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,3,2.7,3,BARNETT Madeleine,AUS
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,3,2.7,2,ALT Walter,GER
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,3,2.7,3.5,HUBER Peter,AUT
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,3,2.7,2.5,KELEMEN Ildiko,HUN
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,3,2.7,3.5,McFARLAND Steve,USA
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,3,2.7,4.5,MENA Jesus,MEX
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,3,2.7,3.5,CALDERON Felix,PUR
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,4,3,4.5,HASSAN Mostafa,EGY
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,4,3,6,SEAMAN Kathy,CAN
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,4,3,5.5,LINDBERG Mathz,SWE
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,4,3,4.5,ZAITSEV Oleg,RUS
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,4,3,6,GEISSBUHLER Michael,SUI
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,4,3,6,XU Yiming,CHN
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,4,3,5.5,GEAR Dennis,NZL
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,5,2.8,7.5,HASSAN Mostafa,EGY
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,5,2.8,7,SEAMAN Kathy,CAN
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,5,2.8,7.5,LINDBERG Mathz,SWE
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,5,2.8,7,ZAITSEV Oleg,RUS
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,5,2.8,7,GEISSBUHLER Michael,SUI
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,5,2.8,7.5,XU Yiming,CHN
W10mPF,Prelim,ALCALA Maria-Jose,MEX,30,5,2.8,7,GEAR Dennis,NZL
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,1,2.7,1,BARNETT Madeleine,AUS
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,1,2.7,1,ALT Walter,GER
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,1,2.7,1,HUBER Peter,AUT
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,1,2.7,1.5,KELEMEN Ildiko,HUN
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,1,2.7,2.5,McFARLAND Steve,USA
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,1,2.7,2,MENA Jesus,MEX
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,1,2.7,1,CALDERON Felix,PUR
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,2,3,6.5,BARNETT Madeleine,AUS
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,2,3,7.5,ALT Walter,GER
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,2,3,7,HUBER Peter,AUT
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,2,3,6,KELEMEN Ildiko,HUN
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,2,3,6.5,McFARLAND Steve,USA
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,2,3,6.5,MENA Jesus,MEX
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,2,3,7,CALDERON Felix,PUR
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,3,2.7,5.5,BARNETT Madeleine,AUS
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,3,2.7,6,ALT Walter,GER
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,3,2.7,5.5,HUBER Peter,AUT
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,3,2.7,5.5,KELEMEN Ildiko,HUN
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,3,2.7,6,McFARLAND Steve,USA
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,3,2.7,6,MENA Jesus,MEX
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,3,2.7,6.5,CALDERON Felix,PUR
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,4,2.8,5.5,HASSAN Mostafa,EGY
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,4,2.8,6,SEAMAN Kathy,CAN
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,4,2.8,6,LINDBERG Mathz,SWE
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,4,2.8,5.5,ZAITSEV Oleg,RUS
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,4,2.8,6,GEISSBUHLER Michael,SUI
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,4,2.8,5.5,XU Yiming,CHN
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,4,2.8,6,GEAR Dennis,NZL
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,5,3.1,7.5,HASSAN Mostafa,EGY
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,5,3.1,7.5,SEAMAN Kathy,CAN
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,5,3.1,7,LINDBERG Mathz,SWE
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,5,3.1,7,ZAITSEV Oleg,RUS
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,5,3.1,6,GEISSBUHLER Michael,SUI
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,5,3.1,6.5,XU Yiming,CHN
W10mPF,Prelim,ORTIZ Yolanda,CUB,31,5,3.1,7,GEAR Dennis,NZL
W10mPF,Prelim,SERBINA Svitlana,UKR,32,1,2.8,6.5,BARNETT Madeleine,AUS
W10mPF,Prelim,SERBINA Svitlana,UKR,32,1,2.8,5.5,ALT Walter,GER
W10mPF,Prelim,SERBINA Svitlana,UKR,32,1,2.8,6.5,HUBER Peter,AUT
W10mPF,Prelim,SERBINA Svitlana,UKR,32,1,2.8,6,KELEMEN Ildiko,HUN
W10mPF,Prelim,SERBINA Svitlana,UKR,32,1,2.8,6.5,McFARLAND Steve,USA
W10mPF,Prelim,SERBINA Svitlana,UKR,32,1,2.8,5.5,MENA Jesus,MEX
W10mPF,Prelim,SERBINA Svitlana,UKR,32,1,2.8,6.5,CALDERON Felix,PUR
W10mPF,Prelim,SERBINA Svitlana,UKR,32,2,2.9,1,BARNETT Madeleine,AUS
W10mPF,Prelim,SERBINA Svitlana,UKR,32,2,2.9,2,ALT Walter,GER
W10mPF,Prelim,SERBINA Svitlana,UKR,32,2,2.9,3,HUBER Peter,AUT
W10mPF,Prelim,SERBINA Svitlana,UKR,32,2,2.9,2,KELEMEN Ildiko,HUN
W10mPF,Prelim,SERBINA Svitlana,UKR,32,2,2.9,2.5,McFARLAND Steve,USA
W10mPF,Prelim,SERBINA Svitlana,UKR,32,2,2.9,2.5,MENA Jesus,MEX
W10mPF,Prelim,SERBINA Svitlana,UKR,32,2,2.9,1.5,CALDERON Felix,PUR
W10mPF,Prelim,SERBINA Svitlana,UKR,32,3,3.1,6,BARNETT Madeleine,AUS
W10mPF,Prelim,SERBINA Svitlana,UKR,32,3,3.1,6.5,ALT Walter,GER
W10mPF,Prelim,SERBINA Svitlana,UKR,32,3,3.1,5.5,HUBER Peter,AUT
W10mPF,Prelim,SERBINA Svitlana,UKR,32,3,3.1,6,KELEMEN Ildiko,HUN
W10mPF,Prelim,SERBINA Svitlana,UKR,32,3,3.1,6.5,McFARLAND Steve,USA
W10mPF,Prelim,SERBINA Svitlana,UKR,32,3,3.1,6.5,MENA Jesus,MEX
W10mPF,Prelim,SERBINA Svitlana,UKR,32,3,3.1,6.5,CALDERON Felix,PUR
W10mPF,Prelim,SERBINA Svitlana,UKR,32,4,3,6.5,HASSAN Mostafa,EGY
W10mPF,Prelim,SERBINA Svitlana,UKR,32,4,3,7,SEAMAN Kathy,CAN
