fg_made,ydl,posteam,season,week,kicker,kq
0,28,PIT,2010,9,J.Reed,-0.19655012113663176
1,10,HOU,2010,9,N.Rackers,0.1527687908209698
1,3,HOU,2010,9,N.Rackers,0.1568355717760216
1,7,HOU,2010,9,N.Rackers,0.15575236008171822
1,13,ATL,2010,9,M.Bryant,-0.2640099937058742
1,23,ATL,2010,9,M.Bryant,-0.25463038189158993
1,10,ATL,2010,10,M.Bryant,-0.2319729099440786
1,33,ATL,2010,10,M.Bryant,-0.22598242048520156
1,28,CAR,2010,10,J.Kasay,0.5972937715784873
1,10,CAR,2010,10,J.Kasay,0.622002433977844
1,30,CAR,2010,10,J.Kasay,0.6237230467171114
1,14,TB,2010,10,C.Barth,-0.402980005716058
1,10,IND,2010,10,A.Vinatieri,-0.13443280909373634
1,9,CIN,2010,10,M.Nugent,-0.5884278575562281
1,29,IND,2010,10,A.Vinatieri,-0.12893002013911103
1,5,IND,2010,10,A.Vinatieri,-0.09914400304429187
1,25,NYG,2010,10,L.Tynes,-0.3872885417466698
1,4,DAL,2010,10,D.Buehler,-0.4221054105598477
1,5,DAL,2010,10,D.Buehler,-0.4197957054827635
1,7,NYG,2010,10,L.Tynes,-0.3614495916538807
0,16,DAL,2010,10,D.Buehler,-0.4169179537418296
1,7,DET,2010,10,D.Rayner,-0.7493617248212424
0,23,BUF,2010,10,R.Lindell,-0.025069044276844758
0,31,DET,2010,10,D.Rayner,-0.7434359101311528
1,27,DET,2010,10,D.Rayner,-0.7949322940862906
1,20,JAX,2010,10,J.Scobee,-0.11036401060361266
1,6,HOU,2010,10,N.Rackers,0.15715260434729325
0,21,JAX,2010,10,J.Scobee,-0.09248828181591467
0,25,JAX,2010,10,J.Scobee,-0.16116155561787376
0,34,KC,2010,10,R.Succop,-0.20195352978214698
0,40,DEN,2010,10,M.Prater,-0.23016673218044056
1,22,KC,2010,10,R.Succop,-0.24859314933414112
1,18,MIN,2010,10,R.Longwell,0.4767862647190945
0,21,MIN,2010,10,R.Longwell,0.4889508327941905
0,25,CHI,2010,10,R.Gould,0.332089913876502
1,16,CHI,2010,10,R.Gould,0.2664935491426632
1,15,MIN,2010,10,R.Longwell,0.4173703634191808
1,20,CHI,2010,10,R.Gould,0.2769911623294653
1,12,NE,2010,10,S.Graham,0.1876597594368162
1,4,PIT,2010,10,J.Reed,-0.2557106618222114
0,8,PIT,2010,10,J.Reed,-0.2542329304888154
1,18,NE,2010,10,S.Graham,0.19364272678346825
1,17,CLE,2010,10,P.Dawson,0.04192019548902507
1,9,NYJ,2010,10,N.Folk,-0.26719263398997545
0,30,NYJ,2010,10,N.Folk,-0.2619777017147896
1,5,CLE,2010,10,P.Dawson,0.05488674372184237
0,6,NYJ,2010,10,N.Folk,-0.31774061282290805
1,7,NYJ,2010,10,N.Folk,-0.40255085953969294
1,30,PHI,2010,10,D.Akers,-0.0280130836228603
1,23,SEA,2010,10,O.Mare,-0.13153924647673088
1,5,ARI,2010,10,J.Feely,0.15477282237300874
1,16,SEA,2010,10,O.Mare,-0.10949723020629382
1,1,SEA,2010,10,O.Mare,-0.09711966312274689
1,5,SEA,2010,10,O.Mare,-0.09769567234636066
1,1,SEA,2010,10,O.Mare,-0.0964284207711087
0,11,SEA,2010,10,O.Mare,-0.09700788620648068
1,24,LA,2010,10,Josh.Brown,-0.3398077347013076
1,8,SF,2010,10,J.Nedney,0.31101605730977006
1,29,SF,2010,10,J.Nedney,0.3124546293742452
1,15,LA,2010,10,Josh.Brown,-0.31544284339800793
1,22,TEN,2010,10,R.Bironas,0.5831864238211161
1,5,MIA,2010,10,D.Carpenter,0.12424288347261338
1,8,MIA,2010,10,D.Carpenter,0.12440044226877038
1,24,MIA,2010,10,D.Carpenter,0.12677209240845058
1,18,ARI,2010,11,J.Feely,0.15477773147466378
1,11,ARI,2010,11,J.Feely,0.168552342215982
1,5,KC,2010,11,R.Succop,-0.22729032225180934
1,24,ATL,2010,11,M.Bryant,-0.18757075390193487
1,35,LA,2010,11,Josh.Brown,-0.3033438798705455
1,11,ATL,2010,11,M.Bryant,-0.1639670475026321
1,6,ATL,2010,11,M.Bryant,-0.15730195802538663
1,3,ATL,2010,11,M.Bryant,-0.1550759754676471
1,4,BAL,2010,11,B.Cundiff,-0.7970079910076157
1,27,CAR,2010,11,J.Kasay,0.6513700544153457
1,15,BAL,2010,11,B.Cundiff,-0.7928237730282925
1,22,CAR,2010,11,J.Kasay,0.6744860946932633
1,31,BAL,2010,11,B.Cundiff,-0.7783379048526788
0,16,BUF,2010,11,R.Lindell,-0.0913978015659192
1,1,CIN,2010,11,A.Pettrey,-0.41473907278889516
0,25,CIN,2010,11,A.Pettrey,-0.4137269849641782
1,29,CHI,2010,11,R.Gould,0.29293011525249785
1,6,CHI,2010,11,R.Gould,0.32060683167035897
1,32,CHI,2010,11,R.Gould,0.3204432702796197
1,29,JAX,2010,11,J.Scobee,-0.22429166300424058
0,33,CLE,2010,11,P.Dawson,0.05539108321675325
1,20,CLE,2010,11,P.Dawson,0.004557459732998105
0,33,CLE,2010,11,P.Dawson,0.02185858116901303
1,23,CLE,2010,11,P.Dawson,-0.028807379804503434
0,34,LAC,2010,11,N.Kaeding,0.23987889844129354
1,29,DET,2010,11,D.Rayner,-0.7645847420658649
1,6,MIN,2010,11,R.Longwell,0.42580526091255727
1,24,GB,2010,11,M.Crosby,-0.3474137284175001
1,19,NYJ,2010,11,N.Folk,-0.3983590991760109
1,15,NYJ,2010,11,N.Folk,-0.3804321558943952
0,35,NYJ,2010,11,N.Folk,-0.3680082458044509
1,12,NYJ,2010,11,N.Folk,-0.41046866788910324
1,19,HOU,2010,11,N.Rackers,0.1578063140931694
1,4,HOU,2010,11,N.Rackers,0.17295243030843915
1,7,NE,2010,11,S.Graham,0.20722301254824238
1,6,NYG,2010,11,L.Tynes,-0.3574633376296277
1,20,PHI,2010,11,D.Akers,0.0028926047270736647
1,6,PHI,2010,11,D.Akers,0.0202020504381182
0,24,PHI,2010,11,D.Akers,0.021540512953540154
1,10,PHI,2010,11,D.Akers,-0.0437397595299465
1,12,PHI,2010,11,D.Akers,-0.03869043582314013
1,23,LV,2010,11,S.Janikowski,0.2208191468589327
1,2,SEA,2010,11,O.Mare,-0.178516015084228
1,25,SEA,2010,11,O.Mare,-0.1783413000907883
1,25,SEA,2010,11,O.Mare,-0.15354708620627852
0,9,NO,2010,11,G.Hartley,-0.34539489180429117
1,2,SEA,2010,11,O.Mare,-0.12887684339119132
0,23,TB,2010,11,C.Barth,-0.3917033478033891
1,1,WAS,2010,11,G.Gano,-0.39068981974034517
1,7,TEN,2010,11,R.Bironas,0.6003303530376716
0,33,WAS,2010,11,G.Gano,-0.389797978180871
1,14,TEN,2010,11,R.Bironas,0.5995077073384668
1,22,WAS,2010,11,G.Gano,-0.43840565635763795
1,22,TEN,2010,11,R.Bironas,0.605771926685863
1,24,WAS,2010,11,G.Gano,-0.41615376674018867
0,29,WAS,2010,11,G.Gano,-0.3914071452766946
1,25,CAR,2010,12,J.Kasay,0.691173525555458
1,24,CAR,2010,12,J.Kasay,0.7116201653117361
0,28,CAR,2010,12,J.Kasay,0.7307279171149705
1,24,CAR,2010,12,J.Kasay,0.6669309862381327
1,24,CLE,2010,12,P.Dawson,-0.007279022867427541
0,24,CAR,2010,12,J.Kasay,0.6862621839367351
1,8,NYJ,2010,12,N.Folk,-0.40149505840582167
0,26,NYJ,2010,12,N.Folk,-0.3964939307627685
0,9,CIN,2010,12,A.Pettrey,-0.4755942652038135
1,9,CIN,2010,12,A.Pettrey,-0.5571757473210706
1,20,ATL,2010,12,M.Bryant,-0.15459962942573213
1,4,GB,2010,12,M.Crosby,-0.3230108071456195
1,29,ATL,2010,12,M.Bryant,-0.1365027225439236
1,5,NYG,2010,12,L.Tynes,-0.3542365481738669
1,4,JAX,2010,12,J.Scobee,-0.19402883769509577
1,11,NYG,2010,12,L.Tynes,-0.3516865922194775
1,10,NYG,2010,12,L.Tynes,-0.34408290501864786
1,24,JAX,2010,12,J.Scobee,-0.19285951548233538
0,25,KC,2010,12,R.Succop,-0.22537509742703019
1,25,SEA,2010,12,O.Mare,-0.1289503242562168
1,31,MIA,2010,12,D.Carpenter,0.1488040845762014
0,33,MIA,2010,12,D.Carpenter,0.18068492319603888
1,5,MIA,2010,12,D.Carpenter,0.12922483051238723
1,26,MIA,2010,12,D.Carpenter,0.1293574795733454
0,31,MIA,2010,12,D.Carpenter,0.1538348720098806
1,12,LV,2010,12,S.Janikowski,0.24109937116269142
1,7,MIA,2010,12,D.Carpenter,0.09785213414403764
1,13,MIN,2010,12,R.Longwell,0.42511570737560683
1,21,WAS,2010,12,G.Gano,-0.4481471651046996
1,23,WAS,2010,12,G.Gano,-0.42720372194170264
1,2,NE,2010,12,S.Graham,0.20836590355148474
1,26,DET,2010,12,D.Rayner,-0.731620451361412
0,28,DET,2010,12,D.Rayner,-0.702838169270203
1,32,NO,2010,12,G.Hartley,-0.4276273707885458
1,3,DAL,2010,12,D.Buehler,-0.49084170558911705
1,27,NO,2010,12,G.Hartley,-0.3907115509892281
1,36,DAL,2010,12,D.Buehler,-0.4886865308965947
1,10,NO,2010,12,G.Hartley,-0.36238510268428786
0,41,DAL,2010,12,D.Buehler,-0.4389011892611802
1,27,PHI,2010,12,D.Akers,-0.0315757175001883
1,18,PHI,2010,12,D.Akers,-0.005044948362693171
1,5,CHI,2010,12,R.Gould,0.3536187368735965
1,4,PHI,2010,12,D.Akers,0.009528775777811756
1,18,PHI,2010,12,D.Akers,0.009680309923207607
1,27,PIT,2010,12,S.Suisham,-0.4822060141938195
1,28,PIT,2010,12,S.Suisham,-0.4534220935728561
1,11,BUF,2010,12,R.Lindell,-0.16694915417408618
1,14,BUF,2010,12,R.Lindell,-0.16026915416348347
1,30,PIT,2010,12,S.Suisham,-0.4234598518477427
1,31,BUF,2010,12,R.Lindell,-0.1502060505085774
1,10,LAC,2010,12,N.Kaeding,0.19103011674818215
1,15,LAC,2010,12,N.Kaeding,0.1949055910735979
1,32,LAC,2010,12,N.Kaeding,0.20445281242870228
1,12,LAC,2010,12,N.Kaeding,0.23820823131193364
1,2,LAC,2010,12,N.Kaeding,0.2439384562992101
0,30,SF,2010,12,S.Andrus,-0.47660129258940687
1,13,ARI,2010,12,J.Feely,0.17355483474463437
1,21,ARI,2010,12,J.Feely,0.18074662241666617
0,18,SF,2010,12,S.Andrus,-0.5312910857431522
1,20,SF,2010,12,S.Andrus,-0.601924553464257
1,8,SF,2010,12,S.Andrus,-0.5815910219622558
1,31,DEN,2010,12,M.Prater,-0.25114042992503416
1,22,DEN,2010,12,M.Prater,-0.21725986873269051
1,10,LA,2010,12,Josh.Brown,-0.25828920123635535
1,19,LA,2010,12,Josh.Brown,-0.25216713032101695
0,27,LA,2010,12,Josh.Brown,-0.23497114688367624
1,8,LA,2010,12,Josh.Brown,-0.29526182314777577
1,27,BAL,2010,12,B.Cundiff,-0.7418213562856969
1,4,TB,2010,12,C.Barth,-0.4561989335748309
1,17,HOU,2010,12,N.Rackers,0.17228684618118187
1,15,HOU,2010,12,N.Rackers,0.18460156116053844
1,15,TB,2010,13,C.Barth,-0.4537187608826717
1,20,MIN,2010,13,R.Longwell,0.43104969068448395
1,6,SEA,2010,13,O.Mare,-0.10440306525087988
0,29,SEA,2010,13,O.Mare,-0.10244157715701285
1,32,DET,2010,13,D.Rayner,-0.7594672697151149
1,7,DET,2010,13,D.Rayner,-0.7208922504211643
1,36,CHI,2010,13,R.Gould,0.3526294164027487
0,23,MIA,2010,13,D.Carpenter,0.099541879539301
1,14,CLE,2010,13,P.Dawson,0.015423224876702736
1,42,MIA,2010,13,D.Carpenter,0.032590067631145886
0,29,CLE,2010,13,P.Dawson,0.024607866636407905
1,6,CLE,2010,13,P.Dawson,-0.03421222825116259
1,12,DAL,2010,13,D.Buehler,-0.45429785712658
0,30,DAL,2010,13,D.Buehler,-0.445105101697111
1,28,DAL,2010,13,D.Buehler,-0.49995237580531776
1,8,DEN,2010,13,M.Prater,-0.196113708053366
1,29,KC,2010,13,R.Succop,-0.28818413710435126
1,23,DEN,2010,13,M.Prater,-0.19213948716207518
1,30,HOU,2010,13,N.Rackers,0.19420030266520805
1,18,PHI,2010,13,D.Akers,0.02418040777228312
1,4,PHI,2010,13,D.Akers,0.038608005132113245
1,8,JAX,2010,13,J.Scobee,-0.1692293652751306
1,19,TEN,2010,13,R.Bironas,0.6228029283880947
0,31,JAX,2010,13,J.Scobee,-0.16538956609773092
1,12,TEN,2010,13,R.Bironas,0.6356240615318899
0,30,JAX,2010,13,J.Scobee,-0.21977618177303587
1,30,NO,2010,13,G.Hartley,-0.3557425522617098
1,11,CIN,2010,13,C.Stitser,-0.41473907278889516
1,5,CIN,2010,13,C.Stitser,-0.4068201231852184
1,6,NO,2010,13,G.Hartley,-0.32319821656858155
1,29,CIN,2010,13,C.Stitser,-0.4040072493557722
1,23,NE,2010,13,S.Graham,0.20660620895174586
0,35,NYJ,2010,13,N.Folk,-0.45722570382306477
1,21,NYJ,2010,13,N.Folk,-0.4992400386176241
1,21,LAC,2010,13,N.Kaeding,0.24200089893573262
0,32,LAC,2010,13,N.Kaeding,0.2594936017785275
1,15,LAC,2010,13,N.Kaeding,0.20513539416649765
1,27,PIT,2010,13,S.Suisham,-0.3905769296566843
1,6,BAL,2010,13,B.Cundiff,-0.7117393589542742
1,1,PIT,2010,13,S.Suisham,-0.3622511544584068
1,26,SF,2010,13,J.Reed,-0.3378065360338594
0,11,GB,2010,13,M.Crosby,-0.3211965750856065
1,8,SF,2010,13,J.Reed,-0.31099332351928816
1,5,SF,2010,13,J.Reed,-0.30644470455066775
1,25,GB,2010,13,M.Crosby,-0.4015837605189582
1,6,GB,2010,13,M.Crosby,-0.3756733343323076
1,27,ARI,2010,13,J.Feely,0.1985455966420563
1,23,ARI,2010,13,J.Feely,0.22392575920884017
1,10,LA,2010,13,Josh.Brown,-0.2907918616810129
1,34,LA,2010,13,Josh.Brown,-0.28450727746345117
1,2,LA,2010,13,Josh.Brown,-0.24289570572852678
1,25,LA,2010,13,Josh.Brown,-0.2423990922818656
0,24,WAS,2010,13,G.Gano,-0.40368338329394077
1,10,NYG,2010,13,L.Tynes,-0.33753186558439796
1,21,ATL,2010,14,M.Bryant,-0.10667884193708034
1,18,CAR,2010,14,J.Kasay,0.6176583030983325
0,34,HOU,2010,14,N.Rackers,0.2239949240837017
1,6,HOU,2010,14,N.Rackers,0.17522556226237826
1,23,HOU,2010,14,N.Rackers,0.1757889072186789
1,5,PIT,2010,14,S.Suisham,-0.3615015062253422
1,16,PIT,2010,14,S.Suisham,-0.3589152254806954
1,23,PIT,2010,14,S.Suisham,-0.34529056842077643
1,1,CLE,2010,14,P.Dawson,-0.0326016943422942
1,8,CLE,2010,14,P.Dawson,-0.03350029340981029
1,11,BUF,2010,14,R.Lindell,-0.11683016121331609
1,1,BUF,2010,14,R.Lindell,-0.11040075616751721
1,15,DEN,2010,14,S.Hauschka,-0.5159387966192959
1,18,ARI,2010,14,J.Feely,0.24419045045084942
1,30,ARI,2010,14,J.Feely,0.25751799759728666
1,37,ARI,2010,14,J.Feely,0.28699603054111994
1,5,ARI,2010,14,J.Feely,0.3371355521291077
0,23,DEN,2010,14,S.Hauschka,-0.5028373533257271
0,31,ARI,2010,14,J.Feely,0.3362286475819823
1,31,ARI,2010,14,J.Feely,0.27933394083827884
1,12,DEN,2010,14,S.Hauschka,-0.566777269069557
1,24,GB,2010,14,M.Crosby,-0.37235549489303343
0,30,DET,2010,14,D.Rayner,-0.715108783103075
1,3,IND,2010,14,A.Vinatieri,-0.09786950981555029
1,9,IND,2010,14,A.Vinatieri,-0.09767919610189585
1,29,IND,2010,14,A.Vinatieri,-0.09331183101615043
1,30,LAC,2010,14,N.Kaeding,0.2146314665061375
1,29,MIA,2010,14,D.Carpenter,0.10673217134671222
1,17,NYJ,2010,14,N.Folk,-0.4780411310870625
1,24,NYJ,2010,14,N.Folk,-0.46247477622136474
1,12,NE,2010,14,S.Graham,0.2269574979450406
1,7,NE,2010,14,S.Graham,0.2327439765991515
1,11,NE,2010,14,S.Graham,0.2337592627821393
1,3,MIN,2010,14,R.Longwell,0.44621835096574153
1,8,LV,2010,14,S.Janikowski,0.24681514045071407
1,1,JAX,2010,14,J.Scobee,-0.27575010048086307
1,32,DAL,2010,14,D.Buehler,-0.469757482669042
1,25,DAL,2010,14,D.Buehler,-0.43263101231032186
1,21,PHI,2010,14,D.Akers,0.03861414313073763
1,32,PHI,2010,14,D.Akers,0.057123779752557384
1,11,PHI,2010,14,D.Akers,0.09161584379916946
1,14,SF,2010,14,J.Reed,-0.3041337078143943
1,25,SF,2010,14,J.Reed,-0.29335128139123373
1,4,SF,2010,14,J.Reed,-0.2679820176002217
1,18,SF,2010,14,J.Reed,-0.2664429294879357
0,25,SEA,2010,14,O.Mare,-0.16062642482561618
1,19,LA,2010,14,Josh.Brown,-0.21728458943640044
1,27,LA,2010,14,Josh.Brown,-0.20026301870348281
0,28,LA,2010,14,Josh.Brown,-0.17288881305997125
1,22,NO,2010,14,G.Hartley,-0.32014275271812603
0,16,WAS,2010,14,G.Gano,-0.46683753629618996
0,6,WAS,2010,14,G.Gano,-0.5405116902307057
1,7,TB,2010,14,C.Barth,-0.4409284177677861
1,7,WAS,2010,14,G.Gano,-0.6242080815604515
1,26,TB,2010,14,C.Barth,-0.43654476961296357
1,17,TB,2010,14,C.Barth,-0.4092378659304968
1,10,CAR,2010,15,J.Kasay,0.6291185109815322
1,11,CAR,2010,15,J.Kasay,0.6308035433357811
1,5,ARI,2010,15,J.Feely,0.31056213017680584
1,6,CAR,2010,15,J.Kasay,0.6334947798588345
1,25,CAR,2010,15,J.Kasay,0.631766778727153
1,12,ARI,2010,15,J.Feely,0.309788092739442
1,9,ATL,2010,15,M.Bryant,-0.08744274038992149
1,20,SEA,2010,15,O.Mare,-0.22375920786594433
1,7,ATL,2010,15,M.Bryant,-0.08312655758273586
0,31,MIA,2010,15,D.Carpenter,0.13533987748410228
1,10,BUF,2010,15,R.Lindell,-0.11091035992590713
0,43,MIA,2010,15,D.Carpenter,0.07944961459088819
0,35,MIA,2010,15,D.Carpenter,0.06892890638154917
0,30,MIA,2010,15,D.Carpenter,0.024283798535966766
1,11,CHI,2010,15,R.Gould,0.39820817830166627
1,5,CHI,2010,15,R.Gould,0.4020623916498903
1,16,CHI,2010,15,R.Gould,0.400830852905161
1,2,CHI,2010,15,R.Gould,0.4106567795731505
1,7,CIN,2010,15,C.Stitser,-0.37284584611486965
1,21,CIN,2010,15,C.Stitser,-0.3688026108183118
1,16,CIN,2010,15,C.Stitser,-0.34825589042674676
1,5,CLE,2010,15,P.Dawson,-0.03033913959173722
1,3,CIN,2010,15,C.Stitser,-0.3346845300420976
1,28,DEN,2010,15,S.Hauschka,-0.55702211658037315
1,31,LV,2010,15,S.Janikowski,0.24857471709948448
1,18,LV,2010,15,S.Janikowski,0.2799567025567055
1,17,DEN,2010,15,S.Hauschka,-0.5265418747402222
1,29,LV,2010,15,S.Janikowski,0.29310541844261345
1,27,DEN,2010,15,S.Hauschka,-0.5107330161562585
1,23,DET,2010,15,D.Rayner,-0.7686060388042519
1,12,TB,2010,15,C.Barth,-0.3940155273905819
1,8,TB,2010,15,C.Barth,-0.38512418360979284
1,10,DET,2010,15,D.Rayner,-0.7433786885721773
1,13,GB,2010,15,M.Crosby,-0.3478278647887752
1,1,GB,2010,15,M.Crosby,-0.33802916361907637
1,20,NE,2010,15,S.Graham,0.2384357207079609
1,19,HOU,2010,15,N.Rackers,0.19629428272063895
1,11,TEN,2010,15,R.Bironas,0.6393672073680664
1,4,JAX,2010,15,J.Scobee,-0.2754329575176863
1,16,IND,2010,15,A.Vinatieri,-0.06370390486694603
1,19,IND,2010,15,A.Vinatieri,-0.05155530441009589
1,19,LA,2010,15,Josh.Brown,-0.23216766028593425
1,34,LA,2010,15,Josh.Brown,-0.21507167419876896
1,35,KC,2010,15,R.Succop,-0.2576018494247059
1,20,KC,2010,15,R.Succop,-0.21277588094274488
1,29,NO,2010,15,G.Hartley,-0.2984821776188743
1,15,BAL,2010,15,B.Cundiff,-0.7067411893918902
1,14,BAL,2010,15,B.Cundiff,-0.6926857341344583
1,9,BAL,2010,15,B.Cundiff,-0.6799605475796975
1,7,NYJ,2010,15,N.Folk,-0.4374965497104648
1,24,PIT,2010,15,S.Suisham,-0.3221797955406192
1,16,NYJ,2010,15,N.Folk,-0.43313006089592887
1,16,PHI,2010,15,D.Akers,0.09700301881990588
1,7,NYG,2010,15,L.Tynes,-0.33101358134731934
1,7,LAC,2010,15,N.Kaeding,0.24432393210542647
1,21,LAC,2010,15,N.Kaeding,0.24528131851088292
1,24,DAL,2010,15,D.Buehler,-0.40656534986471443
1,2,DAL,2010,15,D.Buehler,-0.3818666704855978
0,18,DAL,2010,15,D.Buehler,-0.3806752022151513
1,2,DAL,2010,15,D.Buehler,-0.452061749353896
1,21,DAL,2010,15,D.Buehler,-0.4505193056891079
1,9,BAL,2010,16,B.Cundiff,-0.6726817757365631
1,22,BAL,2010,16,B.Cundiff,-0.6654393977526443
1,13,CLE,2010,16,P.Dawson,-0.029408670680258493
1,8,PIT,2010,16,S.Suisham,-0.297903043933123
1,12,PIT,2010,16,S.Suisham,-0.2934198763624334
0,23,PIT,2010,16,S.Suisham,-0.28503151083678513
1,9,CAR,2010,16,J.Kasay,0.6525104522175729
0,31,ARI,2010,16,J.Feely,0.31516041841958087
1,24,DAL,2010,16,D.Buehler,-0.429564001823189
1,35,DAL,2010,16,D.Buehler,-0.40475032918427994
1,31,ARI,2010,16,J.Feely,0.2583710528216894
1,30,ARI,2010,16,J.Feely,0.28970405660029935
1,21,DET,2010,16,D.Rayner,-0.7348311702201598
1,22,MIA,2010,16,D.Carpenter,-0.032910420073405416
1,10,MIA,2010,16,D.Carpenter,-0.012686006637377295
1,29,DET,2010,16,D.Rayner,-0.7124543070315855
1,16,HOU,2010,16,N.Rackers,0.21124795909277141
1,36,HOU,2010,16,N.Rackers,0.22202180022982299
1,9,DEN,2010,16,S.Hauschka,-0.4818064605254831
1,38,HOU,2010,16,N.Rackers,0.26825360020960537
1,12,IND,2010,16,A.Vinatieri,-0.0353623801023098
1,41,LV,2010,16,S.Janikowski,0.3207812583445239
1,20,LV,2010,16,S.Janikowski,0.3894246007896077
0,36,LV,2010,16,S.Janikowski,0.4048013865203395
1,33,LV,2010,16,S.Janikowski,0.3622808660201574
1,27,LV,2010,16,S.Janikowski,0.39775121617089737
0,36,PHI,2010,16,D.Akers,0.10834808465832176
1,12,MIN,2010,16,R.Longwell,0.44368822537548946
1,8,BUF,2010,16,R.Lindell,-0.10552518321712098
1,16,NE,2010,16,S.Graham,0.25456745083910104
1,8,NE,2010,16,S.Graham,0.265124694517421
1,34,NO,2010,16,G.Hartley,-0.2678483997366563
1,12,GB,2010,16,M.Crosby,-0.33740062534020854
1,20,NYG,2010,16,L.Tynes,-0.3271795073745992
1,19,CHI,2010,16,R.Gould,0.4078856305933034
1,8,NYJ,2010,16,N.Folk,-0.4191343296589338
1,16,NYJ,2010,16,N.Folk,-0.41404500565961516
0,17,CHI,2010,16,R.Gould,0.42178135022607255
1,2,LAC,2010,16,N.Kaeding,0.26275761925580193
1,10,LAC,2010,16,N.Kaeding,0.26072596607754145
1,28,TB,2010,16,C.Barth,-0.38020491034071985
0,26,TB,2010,16,C.Barth,-0.3506087545317671
1,25,LA,2010,16,Josh.Brown,-0.17380728048016791
1,12,LA,2010,16,Josh.Brown,-0.14903573669371126
0,16,SF,2010,16,J.Reed,-0.25056221544180446
1,29,SF,2010,16,J.Reed,-0.3253177459805921
1,10,LA,2010,16,Josh.Brown,-0.14136929186640662
1,16,KC,2010,16,R.Succop,-0.19438809280335126
0,30,KC,2010,16,R.Succop,-0.18158607140681904
1,24,KC,2010,16,R.Succop,-0.23775094066647734
1,30,WAS,2010,16,G.Gano,-0.6189080350866658
0,26,JAX,2010,16,J.Scobee,-0.2738566147058129
1,16,JAX,2010,16,J.Scobee,-0.33520157434639397
1,21,SF,2010,17,J.Reed,-0.29454979025656547
1,10,NYJ,2010,17,N.Folk,-0.4001446996988017
1,5,CAR,2010,17,J.Kasay,0.653126869061721
1,29,ATL,2010,17,M.Bryant,-0.08053191872883868
1,12,CHI,2010,17,R.Gould,0.3450101701366925
1,5,GB,2010,17,M.Crosby,-0.32879235606967133
1,7,BAL,2010,17,B.Cundiff,-0.64205233942822
0,11,CIN,2010,17,C.Stitser,-0.3333101412273104
1,29,BAL,2010,17,B.Cundiff,-0.6366630716650954
1,26,PHI,2010,17,D.Akers,0.0673098306674496
0,34,DAL,2010,17,D.Buehler,-0.3591886183035211
1,4,PHI,2010,17,D.Akers,0.0920974613485143
1,8,HOU,2010,17,N.Rackers,0.32306680344223815
1,21,JAX,2010,17,J.Scobee,-0.32169548554214655
1,15,HOU,2010,17,N.Rackers,0.324445121776051
0,28,JAX,2010,17,J.Scobee,-0.3013843007769624
0,22,MIA,2010,17,D.Carpenter,-0.007791951695033757
1,10,NE,2010,17,S.Graham,0.2667927233958579
1,37,DET,2010,17,D.Rayner,-0.6797506685023039
1,18,DET,2010,17,D.Rayner,-0.624777413419099
1,9,MIN,2010,17,R.Longwell,0.44839105039244803
1,30,MIN,2010,17,R.Longwell,0.45002806424572184
1,2,NYG,2010,17,L.Tynes,-0.3082197011030463
0,12,WAS,2010,17,G.Gano,-0.5850478719794128
0,21,NYG,2010,17,L.Tynes,-0.3073964676795125
1,12,KC,2010,17,R.Succop,-0.21389633333335184
1,21,LV,2010,17,S.Janikowski,0.4221353506400371
1,2,CLE,2010,17,P.Dawson,-0.021202065481102227
1,23,PIT,2010,17,S.Suisham,-0.35006045579305983
1,6,PIT,2010,17,S.Suisham,-0.32692583347604115
1,24,LAC,2010,17,N.Kaeding,0.2642529611563104
1,27,LAC,2010,17,N.Kaeding,0.28559754898032186
1,29,LAC,2010,17,N.Kaeding,0.31054245178541445
1,19,LAC,2010,17,N.Kaeding,0.3381311065206109
0,35,LAC,2010,17,N.Kaeding,0.3523755987737435
1,14,LA,2010,17,Josh.Brown,-0.13583182049791798
1,9,LA,2010,17,Josh.Brown,-0.12589090351133977
1,13,SEA,2010,17,O.Mare,-0.2053165030919347
1,19,SEA,2010,17,O.Mare,-0.19623035873072006
1,16,SEA,2010,17,O.Mare,-0.17931405915133083
1,26,TB,2010,17,C.Barth,-0.41156995347321834
1,27,NO,2010,17,G.Hartley,-0.22632012239036586
1,15,TB,2010,17,C.Barth,-0.3843879238714503
1,19,NO,2010,17,G.Hartley,-0.19881563122841986
1,30,TB,2010,17,C.Barth,-0.3719442349416207
1,30,IND,2010,17,A.Vinatieri,-0.02826430205796216
1,8,TEN,2010,17,R.Bironas,0.6420156255709585
1,26,IND,2010,17,A.Vinatieri,0.0026426423841473205
1,24,TEN,2010,17,R.Bironas,0.6417991997941276
0,43,TEN,2010,17,R.Bironas,0.66125605642495
1,25,IND,2010,17,A.Vinatieri,0.027753609006628554
1,23,CHI,2011,1,R.Gould,0.35020638542984517
1,30,ATL,2011,1,M.Bryant,-0.050987892141070884
1,5,CHI,2011,1,R.Gould,0.36983967354074937
1,8,CHI,2011,1,R.Gould,0.3687692483865657
1,7,ATL,2011,1,M.Bryant,-0.01996732974854587
0,31,KC,2011,1,R.Succop,-0.205905585522849
1,11,BUF,2011,1,R.Lindell,-0.10200390495001141
1,20,BUF,2011,1,R.Lindell,-0.0956486311855291
0,18,ARI,2011,1,J.Feely,0.3190211592491175
1,6,CIN,2011,1,M.Nugent,-0.581606749163211
1,29,CIN,2011,1,M.Nugent,-0.5772592426497823
1,3,CLE,2011,1,P.Dawson,-0.02181392023567816
